"customerid","days_since_purchase","recency_score","num_orders","frequency_score","customer_revenue","monetary_score"
"15729",212,2,"3",3,"192.55",1
"18028",583,1,"1",1,"192.05",1
"14100",137,3,"1",1,"191.95",1
"15909",173,3,"1",1,"191.94",1
"16695",561,1,"2",3,"191.90",1
"14279",520,1,"2",2,"191.86",1
"15692",28,4,"1",1,"191.04",1
"15954",589,1,"1",1,"190.75",1
"14728",413,1,"1",1,"190.58",1
"15688",418,1,"1",1,"190.57",1
"15412",171,3,"1",1,"190.53",1
"18020",543,1,"1",1,"190.48",1
"14617",402,2,"2",2,"190.47",1
"13766",495,1,"1",2,"190.35",1
"13972",70,3,"2",2,"190.25",1
"17257",436,1,"2",2,"189.78",1
"18046",649,1,"1",1,"189.63",1
"13826",176,3,"1",2,"189.50",1
"14801",61,3,"1",1,"189.34",1
"14830",53,4,"1",1,"188.88",1
"16277",733,1,"1",1,"188.69",1
"14697",218,2,"2",2,"188.61",1
"17283",378,2,"1",1,"188.46",1
"16051",681,1,"1",1,"188.44",1
"13063",480,1,"1",1,"188.40",1
"17781",159,3,"2",2,"188.02",1
"17279",57,4,"1",1,"187.83",1
"15072",479,1,"1",2,"187.52",1
"13852",610,1,"1",2,"187.35",1
"18013",155,3,"2",2,"187.29",1
"13568",173,3,"1",2,"187.05",1
"13387",417,1,"1",1,"186.94",1
"16267",591,1,"1",1,"186.66",1
"18063",390,2,"2",2,"186.60",1
"17215",464,1,"1",1,"186.15",1
"16388",653,1,"1",1,"186.05",1
"15567",18,5,"1",1,"186.01",1
"12641",115,3,"1",2,"185.90",1
"17574",242,2,"1",2,"185.65",1
"14879",684,1,"1",1,"185.06",1
"16097",240,2,"1",2,"185.05",1
"14677",592,1,"1",1,"184.91",1
"17803",392,2,"1",1,"184.66",1
"16914",36,4,"1",2,"183.76",1
"14059",266,2,"1",1,"183.60",1
"13460",29,4,"2",2,"183.44",1
"14119",375,2,"2",2,"183.37",1
"14983",689,1,"1",2,"183.20",1
"16819",465,1,"2",3,"182.59",1
"14941",578,1,"1",2,"182.10",1
"12934",736,1,"1",1,"181.65",1
"16822",686,1,"1",1,"181.39",1
"15359",662,1,"8",4,"181.35",1
"16594",75,3,"1",1,"181.09",1
"17904",21,4,"1",1,"181.07",1
"14858",505,1,"1",1,"180.75",1
"18119",367,2,"1",1,"180.70",1
"17820",374,2,"1",1,"180.61",1
"16090",624,1,"1",1,"180.56",1
"12622",232,2,"1",2,"180.10",1
"18234",551,1,"1",1,"179.60",1
"14945",413,1,"1",2,"179.40",1
"16640",397,2,"1",1,"179.40",1
"18147",45,4,"2",2,"179.34",1
"15895",149,3,"1",2,"179.17",1
"14705",198,2,"1",1,"179.00",1
"15209",730,1,"1",2,"178.98",1
"15139",239,2,"2",2,"178.96",1
"14812",598,1,"1",1,"178.85",1
"16691",418,1,"2",3,"178.83",1
"17170",374,2,"2",2,"178.68",1
"17879",173,3,"1",1,"178.52",1
"15292",201,2,"1",1,"178.39",1
"18045",45,4,"1",1,"178.34",1
"17253",18,5,"1",1,"178.26",1
"17798",581,1,"1",1,"178.07",1
"18282",7,5,"2",2,"178.05",1
"16403",312,2,"1",1,"177.50",1
"13618",173,3,"1",2,"177.34",1
"12618",21,4,"1",2,"177.31",1
"13072",266,2,"1",1,"177.15",1
"16285",646,1,"1",1,"176.90",1
"17036",383,2,"1",1,"176.90",1
"17587",628,1,"1",2,"176.71",1
"13746",413,1,"1",2,"176.69",1
"17947",37,4,"1",1,"176.68",1
"14287",8,5,"3",3,"176.63",1
"12893",30,4,"1",1,"176.55",1
"18054",392,2,"1",1,"176.50",1
"12509",284,2,"1",2,"176.50",1
"18175",675,1,"1",2,"176.10",1
"18274",30,4,"1",1,"175.92",1
"17840",443,1,"1",1,"175.90",1
"17026",185,3,"3",3,"175.83",1
"18166",623,1,"1",2,"175.50",1
"14486",511,1,"2",2,"175.50",1
"13007",579,1,"1",1,"175.25",1
"17331",123,3,"1",1,"175.20",1
"16144",246,2,"1",1,"175.20",1
"16559",397,2,"1",2,"175.00",1
"17108",663,1,"1",1,"174.95",1
"14495",50,4,"3",3,"174.80",1
"18010",256,2,"1",1,"174.80",1
"14518",64,3,"1",1,"174.37",1
"15684",547,1,"3",3,"173.95",1
"14674",509,1,"1",1,"173.66",1
"12441",366,2,"1",1,"173.55",1
"15565",50,4,"2",3,"173.16",1
"16741",625,1,"1",1,"173.06",1
"16599",385,2,"1",1,"172.80",1
"13671",394,2,"1",2,"172.60",1
"13690",59,3,"1",2,"172.25",1
"12442",3,5,"1",1,"172.06",1
"15515",387,2,"1",1,"171.81",1
"17983",395,2,"1",1,"171.71",1
"17575",667,1,"1",2,"171.70",1
"13560",7,5,"1",2,"171.42",1
"16312",432,1,"1",1,"171.15",1
"16673",679,1,"1",1,"171.13",1
"14536",259,2,"1",1,"170.95",1
"15403",491,1,"2",3,"170.88",1
"14811",387,2,"1",1,"170.50",1
"17922",543,1,"1",1,"170.40",1
"15256",148,3,"2",3,"170.40",1
"14860",19,4,"1",1,"170.32",1
"16731",648,1,"1",1,"170.30",1
"15335",53,4,"1",1,"170.22",1
"13747",373,2,"2",2,"169.80",1
"14218",42,4,"1",1,"169.48",1
"16002",625,1,"1",1,"169.21",1
"15647",415,1,"1",1,"169.00",1
"12367",4,5,"1",1,"168.90",1
"12768",450,1,"1",1,"168.69",1
"14578",3,5,"1",1,"168.63",1
"18269",366,2,"1",1,"168.60",1
"18099",127,3,"1",1,"168.31",1
"17737",9,5,"2",2,"168.24",1
"14131",648,1,"1",1,"168.22",1
"12551",357,2,"1",2,"168.00",1
"17559",512,1,"1",2,"167.62",1
"17367",238,2,"1",1,"167.55",1
"18037",154,3,"15",5,"167.42",1
"17586",619,1,"1",2,"167.40",1
"13609",593,1,"1",2,"167.35",1
"16405",302,2,"2",2,"167.25",1
"15166",467,1,"1",2,"167.16",1
"17875",688,1,"1",1,"167.10",1
"13547",408,2,"1",2,"167.08",1
"13967",145,3,"2",2,"166.30",1
"17650",21,4,"1",2,"166.08",1
"18088",61,3,"1",1,"166.03",1
"18107",442,1,"1",1,"165.88",1
"13903",400,2,"1",2,"165.45",1
"13470",99,3,"2",2,"165.00",1
"15316",326,2,"1",1,"165.00",1
"16663",729,1,"1",1,"165.00",1
"13191",658,1,"1",1,"164.69",1
"15904",8,5,"1",1,"164.68",1
"17535",280,2,"1",2,"164.40",1
"13603",26,4,"1",2,"164.34",1
"17417",548,1,"1",1,"164.18",1
"14955",732,1,"1",2,"163.77",1
"14354",5,5,"2",2,"163.62",1
"14485",38,4,"1",1,"162.80",1
"16517",277,2,"1",1,"162.70",1
"18174",7,5,"2",2,"162.50",1
"12954",638,1,"1",1,"162.45",1
"15733",282,2,"1",1,"162.30",1
"15534",725,1,"1",1,"162.25",1
"16443",520,1,"1",1,"162.24",1
"18014",28,4,"1",1,"162.22",1
"12661",436,1,"1",2,"162.00",1
"17971",548,1,"1",1,"161.94",1
"17600",17,5,"1",2,"161.67",1
"16113",183,3,"1",1,"161.38",1
"13714",465,1,"1",2,"161.35",1
"13779",515,1,"1",2,"161.13",1
"13701",446,1,"1",2,"161.00",1
"13229",225,2,"1",1,"160.95",1
"17605",590,1,"1",2,"160.75",1
"17202",420,1,"1",1,"160.65",1
"17487",728,1,"1",1,"160.55",1
"15229",586,1,"1",1,"160.50",1
"16645",735,1,"1",1,"160.39",1
"18146",140,3,"2",2,"160.35",1
"12966",9,5,"1",1,"160.18",1
"14571",425,1,"1",1,"160.00",1
"13420",149,3,"2",2,"159.85",1
"13302",155,3,"2",2,"159.20",1
"17953",540,1,"1",1,"159.17",1
"16213",78,3,"1",1,"159.00",1
"18224",263,2,"1",1,"158.95",1
"14089",56,4,"1",1,"158.75",1
"15499",723,1,"1",1,"158.65",1
"15548",595,1,"1",1,"158.09",1
"15348",72,3,"1",1,"158.04",1
"14318",460,1,"1",1,"158.02",1
"18004",362,2,"1",1,"157.92",1
"17751",421,1,"1",2,"157.86",1
"14207",687,1,"1",1,"157.80",1
"14822",485,1,"1",1,"157.70",1
"16687",390,2,"1",1,"157.63",1
"12894",575,1,"1",1,"157.35",1
"17318",725,1,"1",1,"157.33",1
"16371",448,1,"1",1,"157.20",1
"17128",334,2,"1",1,"157.09",1
"17118",317,2,"1",1,"157.02",1
"15007",159,3,"1",2,"156.91",1
"15742",619,1,"1",1,"156.87",1
"13830",581,1,"1",2,"156.85",1
"14406",119,3,"1",1,"156.75",1
"16578",626,1,"1",2,"156.60",1
"15438",131,3,"1",1,"156.58",1
"15263",106,3,"1",1,"156.51",1
"17885",12,5,"1",1,"156.34",1
"13051",578,1,"2",2,"155.80",1
"17832",49,4,"1",1,"155.37",1
"12738",372,2,"1",2,"155.35",1
"14368",319,2,"1",1,"155.00",1
"14046",284,2,"1",1,"154.99",1
"17698",260,2,"1",2,"154.95",1
"15740",49,4,"1",1,"154.88",1
"17899",159,3,"1",1,"154.55",1
"15226",310,2,"1",1,"154.41",1
"13490",654,1,"1",1,"154.25",1
"14814",581,1,"1",1,"154.21",1
"17517",308,2,"1",2,"153.94",1
"15560",397,2,"2",3,"153.52",1
"15431",502,1,"1",1,"153.24",1
"12602",58,4,"1",1,"153.12",1
"16248",61,3,"1",1,"152.94",1
"18138",295,2,"1",2,"152.65",1
"14066",266,2,"1",1,"152.55",1
"15509",380,2,"1",1,"152.41",1
"17327",409,2,"2",2,"152.35",1
"13653",487,1,"1",2,"152.20",1
"16617",235,2,"1",1,"151.85",1
"14362",22,4,"1",1,"151.50",1
"18076",380,2,"1",1,"151.49",1
"13697",38,4,"1",2,"151.30",1
"14516",516,1,"1",1,"151.17",1
"16662",394,2,"1",1,"151.05",1
"16337",36,4,"1",1,"151.05",1
"14073",32,4,"1",1,"151.04",1
"12959",484,1,"1",1,"150.95",1
"14980",737,1,"1",2,"150.68",1
"15991",534,1,"1",1,"150.55",1
"14084",512,1,"1",1,"150.50",1
"15775",245,2,"2",3,"150.50",1
"18200",106,3,"1",1,"150.35",1
"15474",595,1,"1",1,"150.35",1
"14845",599,1,"1",1,"150.00",1
"17234",182,3,"1",1,"149.89",1
"13257",436,1,"1",1,"149.75",1
"17946",233,2,"2",2,"149.58",1
"17390",420,1,"1",1,"149.30",1
"15435",22,4,"1",1,"149.29",1
"13003",105,3,"3",3,"149.05",1
"17549",23,4,"2",2,"148.86",1
"13125",523,1,"1",1,"148.62",1
"15526",33,4,"2",3,"148.44",1
"15283",390,2,"3",3,"148.33",1
"17592",738,1,"1",2,"148.30",1
"13457",688,1,"2",2,"148.22",1
"13578",409,2,"1",2,"147.66",1
"15479",733,1,"1",1,"147.40",1
"14098",36,4,"1",1,"147.35",1
"16724",404,2,"1",1,"147.35",1
"17794",686,1,"2",2,"147.30",1
"12858",383,2,"1",1,"147.27",1
"17030",63,3,"1",1,"146.87",1
"14683",588,1,"1",1,"146.56",1
"15496",631,1,"1",1,"146.14",1
"18137",551,1,"2",2,"145.99",1
"12565",288,2,"1",1,"145.92",1
"13866",74,3,"1",2,"145.67",1
"15937",64,3,"1",1,"145.35",1
"14972",128,3,"2",2,"145.07",1
"16598",285,2,"1",1,"145.05",1
"15902",380,2,"1",2,"145.01",1
"16852",10,5,"2",2,"144.91",1
"17938",420,1,"1",1,"144.29",1
"14109",72,3,"1",1,"144.20",1
"15816",542,1,"2",3,"144.15",1
"12587",7,5,"1",1,"144.00",1
"17186",46,4,"2",2,"144.00",1
"12387",415,1,"1",1,"143.94",1
"14604",633,1,"1",1,"143.86",1
"14574",732,1,"1",1,"143.70",1
"17149",451,1,"1",1,"143.10",1
"15705",201,2,"1",1,"143.10",1
"15761",442,1,"1",1,"143.05",1
"16507",572,1,"1",1,"142.71",1
"14386",296,2,"1",1,"142.40",1
"17859",304,2,"1",1,"141.92",1
"18038",556,1,"1",1,"141.48",1
"14041",266,2,"1",1,"141.41",1
"17273",424,1,"1",1,"141.12",1
"12636",738,1,"1",2,"141.00",1
"17959",592,1,"1",1,"140.75",1
"14773",592,1,"1",1,"140.55",1
"15388",270,2,"1",1,"140.54",1
"15702",476,1,"2",3,"140.39",1
"13483",65,3,"1",1,"140.34",1
"15324",701,1,"1",1,"140.22",1
"13839",486,1,"1",2,"139.95",1
"16840",603,1,"2",2,"139.85",1
"16483",192,2,"1",2,"139.35",1
"14772",112,3,"1",1,"139.26",1
"14707",435,1,"2",2,"139.20",1
"18209",28,4,"1",1,"139.10",1
"13273",113,3,"1",1,"138.98",1
"12902",264,2,"1",1,"138.68",1
"13716",269,2,"1",2,"138.28",1
"17982",680,1,"1",1,"138.18",1
"15663",106,3,"1",1,"138.14",1
"15848",621,1,"1",2,"137.99",1
"16396",476,1,"1",1,"137.80",1
"13279",78,3,"1",1,"137.75",1
"15836",50,4,"1",2,"137.37",1
"13907",691,1,"1",2,"136.80",1
"13195",414,1,"1",1,"136.73",1
"16237",437,1,"1",1,"136.65",1
"16289",462,1,"1",1,"136.31",1
"16651",586,1,"1",1,"136.20",1
"16876",403,2,"1",2,"136.01",1
"14366",525,1,"1",1,"136.00",1
"16462",73,3,"3",3,"136.00",1
"17583",560,1,"1",2,"135.95",1
"12968",112,3,"1",1,"135.95",1
"14889",336,2,"1",1,"135.90",1
"15419",24,4,"1",1,"135.86",1
"16114",170,3,"1",2,"135.75",1
"14391",576,1,"1",1,"135.60",1
"13076",457,1,"1",1,"135.40",1
"16665",362,2,"1",1,"135.40",1
"14588",578,1,"1",1,"135.39",1
"13144",332,2,"2",2,"135.35",1
"17972",241,2,"1",1,"135.19",1
"13702",445,1,"1",2,"135.18",1
"17960",171,3,"3",3,"135.08",1
"17199",582,1,"1",1,"135.04",1
"13364",71,3,"1",1,"134.96",1
"13119",668,1,"1",1,"134.90",1
"16055",220,2,"1",1,"134.80",1
"14340",218,2,"1",1,"134.70",1
"14174",33,4,"1",1,"134.46",1
"15926",542,1,"1",1,"134.44",1
"16486",537,1,"1",2,"134.36",1
"14280",196,2,"1",1,"134.04",1
"16886",456,1,"1",2,"134.00",1
"14349",10,5,"1",1,"133.50",1
"17881",304,2,"1",1,"133.35",1
"17826",374,2,"1",1,"133.34",1
"12467",423,1,"1",1,"132.80",1
"12964",437,1,"1",1,"132.24",1
"12512",66,3,"2",2,"132.18",1
"14438",306,2,"1",1,"131.90",1
"17565",586,1,"1",2,"131.83",1
"17455",203,2,"1",1,"131.70",1
"14795",166,3,"1",1,"131.45",1
"14378",621,1,"1",1,"131.25",1
"15409",721,1,"1",1,"131.25",1
"17225",581,1,"1",1,"131.15",1
"16865",401,2,"1",2,"130.95",1
"15844",46,4,"1",2,"130.74",1
"17240",596,1,"1",1,"130.60",1
"16410",734,1,"1",2,"130.32",1
"16288",470,1,"1",1,"129.85",1
"17762",456,1,"1",2,"129.75",1
"15317",677,1,"1",1,"129.75",1
"17847",515,1,"2",2,"129.69",1
"14999",592,1,"1",2,"129.48",1
"12555",682,1,"1",2,"129.23",1
"13071",612,1,"1",1,"129.22",1
"17056",738,1,"1",1,"128.60",1
"16828",93,3,"2",3,"128.50",1
"17089",386,2,"1",1,"128.45",1
"16251",512,1,"1",1,"128.31",1
"15892",669,1,"1",2,"128.20",1
"17297",17,5,"1",1,"128.18",1
"13666",60,3,"5",4,"127.90",1
"13053",621,1,"1",1,"127.65",1
"13586",541,1,"1",2,"127.28",1
"15578",162,3,"1",1,"127.10",1
"15923",372,2,"1",1,"127.08",1
"16973",386,2,"1",2,"127.00",1
"14751",684,1,"2",2,"126.45",1
"15463",29,4,"1",1,"126.14",1
"16294",476,1,"1",1,"126.05",1
"13794",546,1,"1",2,"126.03",1
"17657",430,1,"1",2,"126.00",1
"12814",101,3,"1",1,"125.92",1
"13522",30,4,"1",1,"125.80",1
"16925",540,1,"1",2,"125.65",1
"15017",33,4,"1",2,"125.58",1
"15731",553,1,"1",1,"125.30",1
"13912",423,1,"1",2,"124.95",1
"17148",51,4,"1",1,"124.88",1
"17818",737,1,"1",1,"124.78",1
"13312",451,1,"1",1,"124.75",1
"16849",186,3,"1",2,"124.57",1
"17316",420,1,"1",1,"124.45",1
"12773",564,1,"1",1,"124.25",1
"18000",564,1,"1",1,"124.25",1
"15779",463,1,"2",3,"124.08",1
"13968",423,1,"1",2,"123.66",1
"14187",473,1,"1",1,"123.50",1
"16397",628,1,"1",1,"123.13",1
"13876",63,3,"1",2,"122.70",1
"13638",15,5,"1",2,"122.64",1
"12969",602,1,"1",1,"122.45",1
"16073",297,2,"1",1,"122.40",1
"13084",491,1,"1",1,"122.40",1
"13244",92,3,"1",1,"121.74",1
"13182",45,4,"1",1,"121.18",1
"15049",273,2,"1",2,"121.17",1
"17260",411,1,"1",1,"120.95",1
"17446",176,3,"2",2,"120.90",1
"14884",669,1,"1",1,"120.60",1
"14165",275,2,"1",1,"120.44",1
"14444",456,1,"1",1,"120.44",1
"17543",549,1,"1",2,"120.05",1
"18015",4,5,"1",1,"120.03",1
"14259",141,3,"1",1,"120.00",1
"14453",190,2,"1",1,"119.93",1
"15161",388,2,"1",2,"119.92",1
"17541",509,1,"1",2,"119.86",1
"17177",505,1,"1",1,"119.50",1
"15843",303,2,"1",2,"118.95",1
"17280",438,1,"1",1,"118.86",1
"17079",78,3,"1",1,"118.80",1
"14155",266,2,"1",1,"118.75",1
"14076",129,3,"1",1,"118.67",1
"12929",311,2,"1",1,"117.85",1
"16291",682,1,"1",1,"117.72",1
"17654",277,2,"1",2,"117.55",1
"16959",87,3,"1",2,"117.35",1
"14726",654,1,"1",1,"116.50",1
"17117",288,2,"1",1,"116.20",1
"14874",535,1,"1",1,"116.18",1
"14143",133,3,"1",1,"115.80",1
"16068",593,1,"1",1,"115.73",1
"18027",98,3,"1",1,"115.31",1
"18012",723,1,"1",1,"115.30",1
"17401",541,1,"1",1,"114.85",1
"17933",632,1,"1",1,"114.69",1
"15905",543,1,"1",1,"114.69",1
"13188",11,5,"1",1,"114.60",1
"16247",170,3,"1",1,"114.56",1
"14632",262,2,"1",1,"114.56",1
"14652",77,3,"1",1,"114.18",1
"12938",25,4,"1",1,"114.14",1
"14582",40,4,"1",1,"114.11",1
"17275",383,2,"1",1,"114.10",1
"15056",520,1,"1",2,"113.65",1
"14457",310,2,"1",1,"113.64",1
"18105",37,4,"1",1,"113.48",1
"16821",381,2,"1",1,"113.35",1
"17784",550,1,"1",1,"112.86",1
"18148",646,1,"1",2,"112.85",1
"14689",208,2,"1",1,"112.80",1
"16697",241,2,"1",1,"112.75",1
"18129",243,2,"1",2,"112.55",1
"13241",411,1,"1",1,"112.53",1
"15610",51,4,"1",1,"112.46",1
"13620",528,1,"1",2,"112.34",1
"17900",190,2,"2",2,"112.20",1
"13193",61,3,"1",1,"112.08",1
"12756",86,3,"1",1,"112.08",1
"14750",736,1,"1",1,"112.03",1
"17957",66,3,"1",1,"111.68",1
"14668",445,1,"1",1,"111.63",1
"17304",534,1,"1",1,"111.50",1
"17887",129,3,"1",1,"111.35",1
"17208",395,2,"1",1,"111.15",1
"18120",214,2,"1",1,"111.15",1
"15352",548,1,"1",1,"111.15",1
"14464",568,1,"2",2,"111.00",1
"14509",534,1,"1",1,"110.95",1
"12692",637,1,"1",2,"110.95",1
"15537",163,3,"1",1,"110.92",1
"15853",51,4,"1",2,"110.80",1
"18256",387,2,"1",2,"110.70",1
"14787",471,1,"1",1,"110.65",1
"16963",187,3,"1",2,"110.55",1
"14641",21,4,"1",1,"110.46",1
"17836",47,4,"1",1,"110.21",1
"17909",737,1,"1",1,"110.05",1
"15851",526,1,"1",2,"109.73",1
"14033",555,1,"1",1,"109.44",1
"16363",53,4,"1",1,"109.36",1
"16064",725,1,"1",1,"109.31",1
"16664",569,1,"1",1,"109.20",1
"14721",379,2,"1",1,"109.07",1
"14345",38,4,"1",1,"108.98",1
"13170",26,4,"1",1,"108.81",1
"15875",646,1,"1",2,"108.52",1
"16106",65,3,"1",1,"108.38",1
"14374",541,1,"1",1,"108.00",1
"14661",26,4,"1",1,"107.95",1
"13580",406,2,"1",2,"107.75",1
"14943",663,1,"1",2,"107.62",1
"15395",325,2,"1",1,"107.45",1
"16301",736,1,"1",1,"107.33",1
"15328",407,2,"1",1,"107.24",1
"17893",225,2,"1",1,"107.21",1
"16047",682,1,"1",1,"107.14",1
"15846",385,2,"1",2,"107.01",1
"16630",407,2,"1",1,"106.80",1
"16082",670,1,"1",2,"106.75",1
"14637",677,1,"1",1,"106.68",1
"15168",25,4,"1",2,"106.56",1
"15927",647,1,"1",1,"106.54",1
"17791",29,4,"1",1,"106.10",1
"16581",182,3,"1",2,"105.84",1
"18103",549,1,"1",1,"105.80",1
"15642",729,1,"1",1,"105.78",1
"14579",432,1,"1",1,"105.56",1
"15340",561,1,"1",1,"105.50",1
"14027",60,3,"1",1,"104.82",1
"17328",673,1,"1",1,"104.70",1
"16547",546,1,"1",2,"104.26",1
"16375",470,1,"2",2,"104.00",1
"16896",555,1,"1",2,"103.95",1
"14542",185,3,"1",1,"103.25",1
"15924",731,1,"1",1,"102.82",1
"18124",472,1,"1",2,"102.65",1
"17467",395,2,"1",1,"102.60",1
"14836",10,5,"3",3,"102.45",1
"15486",527,1,"1",1,"102.00",1
"13829",421,1,"1",2,"102.00",1
"18068",289,2,"1",1,"101.70",1
"16516",30,4,"1",1,"101.70",1
"16944",609,1,"1",2,"101.36",1
"18086",274,2,"1",1,"101.34",1
"18195",387,2,"1",1,"101.16",1
"17741",406,2,"2",2,"101.10",1
"16498",161,3,"2",3,"100.97",1
"17493",385,2,"1",1,"100.91",1
"14946",14,5,"1",2,"100.90",1
"17224",501,1,"1",1,"100.86",1
"17427",71,3,"1",1,"100.80",1
"14371",295,2,"1",1,"100.50",1
"15635",395,2,"1",1,"100.35",1
"17570",381,2,"1",2,"100.00",1
"17939",159,3,"1",1,"99.14",1
"12774",535,1,"1",1,"98.70",1
"17538",25,4,"1",2,"98.42",1
"16694",723,1,"1",1,"98.30",1
"17395",508,1,"1",1,"97.50",1
"12984",18,5,"1",1,"97.50",1
"14642",58,4,"1",1,"96.12",1
"17816",36,4,"6",4,"96.11",1
"13793",646,1,"1",2,"96.00",1
"15583",376,2,"1",1,"95.96",1
"17024",45,4,"3",3,"95.85",1
"17895",44,4,"1",1,"95.45",1
"18249",17,5,"1",2,"95.34",1
"12548",166,3,"1",1,"95.20",1
"15285",407,2,"1",1,"94.92",1
"14833",498,1,"1",1,"94.80",1
"15868",583,1,"1",2,"94.53",1
"16339",284,2,"1",1,"94.05",1
"15397",289,2,"1",1,"94.00",1
"18033",65,3,"1",1,"93.82",1
"14394",564,1,"1",1,"93.80",1
"15305",555,1,"1",1,"93.60",1
"12992",725,1,"1",1,"93.35",1
"15082",668,1,"1",2,"93.35",1
"16196",488,1,"1",2,"93.30",1
"14865",7,5,"4",4,"92.52",1
"14054",65,3,"1",1,"92.46",1
"16831",564,1,"1",1,"91.80",1
"13160",22,4,"1",1,"91.80",1
"12659",29,4,"1",2,"91.68",1
"13392",677,1,"1",1,"91.14",1
"14786",550,1,"1",1,"90.96",1
"13947",65,3,"1",2,"90.60",1
"14435",501,1,"1",1,"90.42",1
"16506",19,5,"2",3,"90.30",1
"16597",4,5,"1",1,"90.04",1
"15686",420,1,"1",1,"90.00",1
"14117",143,3,"1",1,"90.00",1
"14974",37,4,"1",2,"89.94",1
"16061",431,1,"1",1,"89.65",1
"13535",402,2,"1",1,"89.50",1
"14760",297,2,"1",1,"89.20",1
"12686",371,2,"1",2,"89.14",1
"13222",577,1,"1",1,"88.50",1
"15603",78,3,"2",3,"88.48",1
"15083",256,2,"1",2,"88.20",1
"16564",569,1,"1",2,"87.80",1
"17606",737,1,"1",2,"87.30",1
"17763",263,2,"4",3,"86.15",1
"13180",607,1,"1",1,"86.10",1
"15541",114,3,"1",1,"85.13",1
"13841",252,2,"1",2,"85.00",1
"12401",303,2,"1",1,"84.30",1
"15094",463,1,"2",2,"83.00",1
"14347",736,1,"1",1,"82.60",1
"13469",653,1,"1",1,"82.40",1
"16028",595,1,"1",2,"82.20",1
"13215",402,2,"1",1,"81.60",1
"13006",56,4,"1",1,"81.57",1
"17620",59,3,"1",2,"81.44",1
"17008",429,1,"1",2,"81.36",1
"14717",733,1,"1",1,"81.30",1
"15170",406,2,"1",2,"81.15",1
"17336",472,1,"1",1,"81.12",1
"16789",8,5,"1",1,"80.80",1
"17752",359,2,"1",2,"80.64",1
"15833",737,1,"1",2,"80.40",1
"15131",394,2,"1",2,"80.28",1
"16165",505,1,"1",2,"79.90",1
"14190",666,1,"1",1,"79.90",1
"14007",512,1,"1",1,"79.48",1
"15753",304,2,"1",1,"79.20",1
"12570",682,1,"1",1,"77.52",1
"17942",7,5,"1",1,"77.50",1
"14785",10,5,"2",2,"77.40",1
"13132",261,2,"1",1,"77.30",1
"16867",689,1,"1",2,"76.74",1
"14373",358,2,"1",1,"76.55",1
"15668",217,2,"1",1,"76.32",1
"18113",368,2,"1",1,"76.32",1
"14090",324,2,"1",1,"76.32",1
"14613",680,1,"1",1,"76.32",1
"13219",618,1,"1",1,"76.23",1
"17628",81,3,"1",2,"75.75",1
"16610",219,2,"1",1,"75.66",1
"14559",390,2,"1",1,"75.60",1
"17192",536,1,"1",1,"75.28",1
"16420",396,2,"1",2,"75.00",1
"17944",423,1,"1",1,"74.99",1
"13095",70,3,"1",1,"74.40",1
"18032",334,2,"1",1,"73.50",1
"12506",232,2,"1",2,"73.50",1
"16171",59,3,"1",2,"73.20",1
"17906",247,2,"1",1,"72.90",1
"13105",436,1,"1",1,"72.00",1
"16459",729,1,"1",1,"71.79",1
"13938",35,4,"1",2,"71.66",1
"17747",112,3,"1",2,"71.40",1
"13185",267,2,"1",1,"71.40",1
"16970",626,1,"1",2,"71.40",1
"13915",394,2,"1",2,"70.80",1
"15564",463,1,"2",3,"70.74",1
"12568",644,1,"1",1,"70.00",1
"13172",400,2,"1",1,"69.60",1
"14906",445,1,"1",2,"68.44",1
"12861",619,1,"1",1,"68.25",1
"17249",428,1,"1",1,"68.03",1
"14393",218,2,"1",1,"67.95",1
"17532",385,2,"1",2,"65.34",1
"13022",429,1,"1",1,"65.30",1
"13130",94,3,"1",1,"64.00",1
"16238",422,1,"1",1,"63.66",1
"17216",554,1,"1",1,"63.60",1
"17263",208,2,"1",1,"63.44",1
"15470",575,1,"1",1,"63.42",1
"12404",682,1,"1",1,"63.24",1
"16058",406,2,"1",1,"62.70",1
"13218",127,3,"1",1,"62.64",1
"14650",589,1,"1",1,"62.50",1
"15516",44,4,"3",3,"62.43",1
"13380",432,1,"1",1,"62.40",1
"13303",400,2,"1",1,"61.72",1
"13818",429,1,"1",2,"61.28",1
"15375",690,1,"1",1,"60.96",1
"16605",724,1,"1",1,"60.48",1
"15250",640,1,"1",1,"60.00",1
"17174",217,2,"1",1,"59.90",1
"13391",203,2,"1",1,"59.80",1
"13682",187,3,"1",2,"59.50",1
"15233",401,2,"1",1,"59.40",1
"15371",662,1,"1",1,"59.40",1
"14384",500,1,"1",1,"58.50",1
"12466",682,1,"1",1,"56.73",1
"17775",254,2,"1",2,"56.40",1
"15899",368,2,"1",2,"56.25",1
"13366",50,4,"1",1,"56.16",1
"15685",450,1,"1",1,"55.98",1
"12776",667,1,"1",1,"55.50",1
"17494",501,1,"1",1,"54.70",1
"12860",693,1,"1",1,"54.22",1
"13306",430,1,"1",1,"53.65",1
"16349",290,2,"1",1,"53.50",1
"17599",477,1,"1",2,"52.05",1
"15313",110,3,"1",1,"52.00",1
"16786",393,2,"1",1,"51.84",1
"17844",106,3,"1",1,"51.56",1
"13254",376,2,"1",1,"51.41",1
"14351",164,3,"1",1,"51.00",1
"13011",372,2,"1",1,"50.55",1
"14743",592,1,"1",1,"50.48",1
"18184",15,5,"1",1,"49.80",1
